"SUID","biogrid.ALIASES","biogrid.BIOGRID_ID","biogrid.ENTREZ_GENE","biogrid.OFFICIAL_SYMBOL","biogrid.ORGANISM_ID","biogrid.SYSTEMATIC_NAME","canonicalName","ID","name","selected","shared name"
"977","P125|P125A","116365","11196","SEC23IP","9606","MSTP053","SEC23IP","11196","SEC23IP","false","SEC23IP"
"978","CHX10|HOX10|MCOP2|MCOPCB3|RET1","130813","338917","VSX2","9606",,"VSX2","338917","VSX2","false","VSX2"
"979","HEL-S-81p|SCAP1|SKAP55","114184","8631","SKAP1","9606",,"SKAP1","8631","SKAP1","false","SKAP1"
"980","","117007","23439","ATP1B4","9606",,"ATP1B4","23439","ATP1B4","false","ATP1B4"
"981","BLOC1S8|DBND|HPS7|My031|SDY","123857","84062","DTNBP1","9606","RP1-147M19.1","DTNBP1","84062","DTNBP1","false","DTNBP1"
"982","","124311","84866","TMEM25","9606","UNQ2531/PRO6030","TMEM25","84866","TMEM25","false","TMEM25"
"983","HP43.8KD","124165","84640","USP38","9606",,"USP38","84640","USP38","false","USP38"
"984","AEZ|AWMS2|ZIP4","120769","55630","SLC39A4","9606",,"SLC39A4","55630","SLC39A4","false","SLC39A4"
"985","Cab45|SDF-4","119334","51150","SDF4","9606","RP5-902P8.6","SDF4","51150","SDF4","false","SDF4"
"986","CALJA|CD73|E5NT|NT|NT5|NTE|eN|eNT","110962","4907","NT5E","9606","RP11-321N4.1","NT5E","4907","NT5E","false","NT5E"
"987","B3GAL-T8|B3GN-T3|B3GNT-3|HP10328|TMEM3|beta3Gn-T3","115614","10331","B3GNT3","9606","UNQ637/PRO1266","B3GNT3","10331","B3GNT3","false","B3GNT3"
"988","AS|HLAB|SPDA1","109351","3106","HLA-B","9606","CDABP0067","HLA-B","3106","HLA-B","false","HLA-B"
"989","","108838","2564","GABRE","9606",,"GABRE","2564","GABRE","false","GABRE"
"990","C5orf14|UNQ335","122874","79770","TXNDC15","9606","UNQ335/PRO534","TXNDC15","79770","TXNDC15","false","TXNDC15"
"991","FP3235|TGT|TGUT","123623","81890","QTRT1","9606",,"QTRT1","81890","QTRT1","false","QTRT1"
"992","RBMS4","131887","373863","DND1","9606",,"DND1","373863","DND1","false","DND1"
"993","PFE|PTHR|PTHR1","111717","5745","PTH1R","9606",,"PTH1R","5745","PTH1R","false","PTH1R"
"994","ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6","106851","355","FAS","9606","RP11-399O19.7","FAS","355","FAS","false","FAS"
"995","ATR|GAPO|TEM8","123924","84168","ANTXR1","9606",,"ANTXR1","84168","ANTXR1","false","ANTXR1"
"996","CGR19|RNF197","115910","10668","CGRRF1","9606",,"CGRRF1","10668","CGRRF1","false","CGRRF1"
"997","FBX23|FBXO23|TM4SF17","117648","26262","TSPAN17","9606",,"TSPAN17","26262","TSPAN17","false","TSPAN17"
"998","D3S1231E|SEC13L1|SEC13R|npp-20","112296","6396","SEC13","9606",,"SEC13","6396","SEC13","false","SEC13"
"999","PP-1G|PP1C|PPP1G","111495","5501","PPP1CC","9606",,"PPP1CC","5501","PPP1CC","false","PPP1CC"
"1000","PBD9B|PTS2R|RCDP1|RD","111214","5191","PEX7","9606","RP11-55K22.6","PEX7","5191","PEX7","false","PEX7"
"1001","SIR2L4","116981","23409","SIRT4","9606",,"SIRT4","23409","SIRT4","false","SIRT4"
"1002","","124910","92106","OXNAD1","9606",,"OXNAD1","92106","OXNAD1","false","OXNAD1"
"1003","CGI-28|L4mt","119264","51073","MRPL4","9606","CDABP0091","MRPL4","51073","MRPL4","false","MRPL4"
"1004","C19orf46|DFNB76|Nesp4","127856","163183","SYNE4","9606",,"SYNE4","163183","SYNE4","false","SYNE4"
"1005","AHDS|DXS128|DXS128E|MCT 7|MCT 8|MCT7|MCT8|MRX22|XPCT","112455","6567","SLC16A2","9606","RP11-449M9.1","SLC16A2","6567","SLC16A2","false","SLC16A2"
"1006","C13orf16|bA474D23.1","125748","121793","TEX29","9606",,"TEX29","121793","TEX29","false","TEX29"
"1007","CT22|SP17|SP17-1","119741","53340","SPA17","9606",,"SPA17","53340","SPA17","false","SPA17"
"1008","","116405","11243","PMF1","9606","RP11-54H19.4","PMF1","11243","PMF1","false","PMF1"
"1009","BCRG2|BCRP2|D14S1461E|WDR22","114343","8816","DCAF5","9606",,"DCAF5","8816","DCAF5","false","DCAF5"
"1010","BCATC|BCT1|ECA39|MECA39|PNAS121|PP18","107061","586","BCAT1","9606","RP11-625L16.4","BCAT1","586","BCAT1","false","BCAT1"
"1011","TRP-ML3|TRPML3","120571","55283","MCOLN3","9606",,"MCOLN3","55283","MCOLN3","false","MCOLN3"
"1012","LPIR1","114705","9290","GPR55","9606",,"GPR55","9290","GPR55","false","GPR55"
"1013","HFREP1|HP-041|LFIRE-1|LFIRE1","108558","2267","FGL1","9606",,"FGL1","2267","FGL1","false","FGL1"
"1014","CD32|CD32B|FCG2|FCGR2|IGFR2","108507","2213","FCGR2B","9606","RP11-474I16.2","FCGR2B","2213","FCGR2B","false","FCGR2B"
"1015","ZSIG11","119503","51368","TEX264","9606","UNQ337/PRO536","TEX264","51368","TEX264","false","TEX264"
"1016","DIRS1|FNDC6|IL-20R2","119805","53833","IL20RB","9606","hCG_2022374","IL20RB","53833","IL20RB","false","IL20RB"
"1017","ARIA|GGF|GGF2|HGL|HRG|HRG1|HRGA|MST131|MSTP131|NDF|NRG1-IT2|SMDF","109332","3084","NRG1","9606",,"NRG1","3084","NRG1","false","NRG1"
"1018","BLVR|BVR|BVRA","107113","644","BLVRA","9606",,"BLVRA","644","BLVRA","false","BLVRA"
"1019","FAM68A|KAB|KIAA0470","115193","9859","CEP170","9606",,"CEP170","9859","CEP170","false","CEP170"
"1020","CEACAM3|R29124_1","124686","90273","CEACAM21","9606","UNQ3098/PRO10075","CEACAM21","90273","CEACAM21","false","CEACAM21"
"1021","SAMP32","123591","81833","SPACA1","9606","RP1-23D17.2","SPACA1","81833","SPACA1","false","SPACA1"
"1022","NOP17","120343","55011","PIH1D1","9606",,"PIH1D1","55011","PIH1D1","false","PIH1D1"
"1023","","120492","55195","C14orf105","9606",,"C14orf105","55195","C14orf105","false","C14orf105"
"1024","KLK-L2|KLKL2|SCTE","117346","25818","KLK5","9606","UNQ570/PRO1132","KLK5","25818","KLK5","false","KLK5"
"1025","","125736","121536","AEBP2","9606",,"AEBP2","121536","AEBP2","false","AEBP2"
"1026","C14orf108|MUDENG|Mu5|MuD","120863","55745","AP5M1","9606",,"AP5M1","55745","AP5M1","false","AP5M1"
"1027","C14orf104|CILD10|KTU|PF13","120471","55172","DNAAF2","9606",,"DNAAF2","55172","DNAAF2","false","DNAAF2"
"1028","MTDPS3|dGK","108062","1716","DGUOK","9606",,"DGUOK","1716","DGUOK","false","DGUOK"
"1029","ARTD5|PARP-5a|PARP5A|PARPL|TIN1|TINF1|TNKS1|pART5","114207","8658","TNKS","9606",,"TNKS","8658","TNKS","false","TNKS"
"1030","ICP22BP|INO80Q|MCRS2|MSP58|P78","115710","10445","MCRS1","9606",,"MCRS1","10445","MCRS1","false","MCRS1"
"1031","JP-1|JP1","121191","56704","JPH1","9606",,"JPH1","56704","JPH1","false","JPH1"
"1032","NUFIP|bA540M5.1","117807","26747","NUFIP1","9606",,"NUFIP1","26747","NUFIP1","false","NUFIP1"
"1033","ATPB-3|CD298","106973","483","ATP1B3","9606",,"ATP1B3","483","ATP1B3","false","ATP1B3"
"1034","CD102","109611","3384","ICAM2","9606",,"ICAM2","3384","ICAM2","false","ICAM2"
"1035","FBG4|FBX26|FBXO26|Fbx17","125424","115290","FBXO17","9606",,"FBXO17","115290","FBXO17","false","FBXO17"
"1036","ELA2B","119238","51032","CELA2B","9606","RP11-265F14.2","CELA2B","51032","CELA2B","false","CELA2B"
"1037","NET-4|NET4|TM4SF9|TSPAN-5","115405","10098","TSPAN5","9606",,"TSPAN5","10098","TSPAN5","false","TSPAN5"
"1038","GALGT|GALNACT|GalNAc-T|SPG26","108856","2583","B4GALNT1","9606",,"B4GALNT1","2583","B4GALNT1","false","B4GALNT1"
"1039","ABRI|BRI|BRI2|BRICD2B|E25B|E3-16|FBD|RDGCA|imBRI2","114835","9445","ITM2B","9606","RP11-196P14.1","ITM2B","9445","ITM2B","false","ITM2B"
"1040","","125625","118881","COMTD1","9606","UNQ766/PRO1558","COMTD1","118881","COMTD1","false","COMTD1"
"1041","ALS2CR3|CALS-C|GRIF-1|GRIF1|MILT2|OIP98","122452","66008","TRAK2","9606",,"TRAK2","66008","TRAK2","false","TRAK2"
"1042","BTHS|CMD3A|EFE|EFE2|G4.5|LVNCX|Taz1","112764","6901","TAZ","9606","XX-FW83563B9.3","TAZ","6901","TAZ","false","TAZ"
"1043","GAR22","115878","10634","GAS2L1","9606",,"GAS2L1","10634","GAS2L1","false","GAS2L1"
"1044","DP(W3)|DP(W4)|HLA-DP1A|HLADP|HLASB|PLT1","109358","3113","HLA-DPA1","9606","DAAP-277G18.1","HLA-DPA1","3113","HLA-DPA1","false","HLA-DPA1"
"1045","NIF3|NLI-IF|NLIIF|SCP1","121804","58190","CTDSP1","9606",,"CTDSP1","58190","CTDSP1","false","CTDSP1"
"1046","","123965","84232","MAF1","9606",,"MAF1","84232","MAF1","false","MAF1"
"1047","HNP|NP|NRPN|PRSS19|TADG14","116371","11202","KLK8","9606","UNQ283/PRO322","KLK8","11202","KLK8","false","KLK8"
"1048","APC4","129873","284427","SLC25A41","9606",,"SLC25A41","284427","SLC25A41","false","SLC25A41"
"1049","CBP35|GAL3|GALBP|GALIG|L31|LGALS2|MAC2","110149","3958","LGALS3","9606",,"LGALS3","3958","LGALS3","false","LGALS3"
"1050","KMT1B","122838","79723","SUV39H2","9606","RP11-2K17.2","SUV39H2","79723","SUV39H2","false","SUV39H2"
"1051","AK 4|AK3|AK3L1|AK3L2","106708","205","AK4","9606","RP4-686B20.1","AK4","205","AK4","false","AK4"
"1052","AYST720|PRO1385","122743","79608","RIC3","9606","UNQ720/PRO1385","RIC3","79608","RIC3","false","RIC3"
"1053","PCT|UPD","113235","7389","UROD","9606","RP11-69J16.2","UROD","7389","UROD","false","UROD"
"1054","PIX2|SOFT|WDR51A","117397","25886","POC1A","9606",,"POC1A","25886","POC1A","false","POC1A"
"1055","","125824","123355","LRRC28","9606","UNQ436/PRO867","LRRC28","123355","LRRC28","false","LRRC28"
"1056","FES1","117168","23640","HSPBP1","9606","PP1845","HSPBP1","23640","HSPBP1","false","HSPBP1"
"1057","ABC38|OABP|RLI|RNASEL1|RNASELI|RNS4I","111986","6059","ABCE1","9606","OK/SW-cl.40","ABCE1","6059","ABCE1","false","ABCE1"
"1058","CDW14","123035","79968","WDR76","9606",,"WDR76","79968","WDR76","false","WDR76"
"1059","MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6","110378","4214","MAP3K1","9606",,"MAP3K1","4214","MAP3K1","false","MAP3K1"
"1060","IMD35|JTK1","113148","7297","TYK2","9606",,"TYK2","7297","TYK2","false","TYK2"
"1061","CT72|SSTK|TSSK4","123835","83983","TSSK6","9606","FKSG82","TSSK6","83983","TSSK6","false","TSSK6"
"1062","H-SGK2|dJ138B7.2","115416","10110","SGK2","9606","RP1-138B7.2","SGK2","10110","SGK2","false","SGK2"
"1063","CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1","111332","5315","PKM","9606",,"PKM","5315","PKM","false","PKM"
"1064","","127353","151195","CCNYL1","9606",,"CCNYL1","151195","CCNYL1","false","CCNYL1"
"1065","IRAK|pelle","109863","3654","IRAK1","9606",,"IRAK1","3654","IRAK1","false","IRAK1"
"1066","PION","119901","54103","GSAP","9606","tcag7.1314","GSAP","54103","GSAP","false","GSAP"
"1067","CD220|HHF5","109854","3643","INSR","9606",,"INSR","3643","INSR","false","INSR"
"1068","SIR2L6","119603","51548","SIRT6","9606",,"SIRT6","51548","SIRT6","false","SIRT6"
"1069","TUBAL2","119733","51807","TUBA8","9606",,"TUBA8","51807","TUBA8","false","TUBA8"
"1070","ETEA|UBXD8|UBXN3B","116806","23197","FAF2","9606",,"FAF2","23197","FAF2","false","FAF2"
"1071","PHGDHL1","130617","337867","UBAC2","9606","RP11-178C10.1","UBAC2","337867","UBAC2","false","UBAC2"
"1072","VHR","108178","1845","DUSP3","9606",,"DUSP3","1845","DUSP3","false","DUSP3"
"1073","ASBABP1|C19orf6|MBRL|MEMBRALIN|R32184_3","124814","91304","TMEM259","9606",,"TMEM259","91304","TMEM259","false","TMEM259"
"1074","FLVI2/BMI1|PCGF4|RNF51","107116","648","BMI1","9606","RP11-573G6.1","BMI1","648","BMI1","false","BMI1"
"1075","BAP-1|BAP1|DING|HIPI3|RING1B|RING2","111972","6045","RNF2","9606","GS1-120K12.1","RNF2","6045","RNF2","false","RNF2"
"1076","HEED|WAIT1","114265","8726","EED","9606",,"EED","8726","EED","false","EED"
"1077","CHET9|JJAZ1","117059","23512","SUZ12","9606",,"SUZ12","23512","SUZ12","false","SUZ12"
"1078","ENX-1|ENX1|EZH1|EZH2b|KMT6|KMT6A|WVS|WVS2","108446","2146","EZH2","9606",,"EZH2","2146","EZH2","false","EZH2"
"1079","NMT","110899","4836","NMT1","9606",,"NMT1","4836","NMT1","false","NMT1"
"1080","3M3|PPP1R20|p90","123838","83987","CCDC8","9606",,"CCDC8","83987","CCDC8","false","CCDC8"
"1081","","116944","23363","OBSL1","9606",,"OBSL1","23363","OBSL1","false","OBSL1"
"1082","3M1|KIAA0076|dJ20C7.5","115159","9820","CUL7","9606",,"CUL7","9820","CUL7","false","CUL7"
"1083","BESC3|ENaCg|ENaCgamma|PHA1|SCNEG","112244","6340","SCNN1G","9606",,"SCNN1G","6340","SCNN1G","false","SCNN1G"
"1084","BESC1|ENaCb|ENaCbeta|SCNEB","112242","6338","SCNN1B","9606","hCG_23853","SCNN1B","6338","SCNN1B","false","SCNN1B"
"1085","BESC2|ENaCa|ENaCalpha|SCNEA|SCNN1","112241","6337","SCNN1A","9606",,"SCNN1A","6337","SCNN1A","false","SCNN1A"
"1086","B12|B61|BTBD34|EDP1|hBACURD2","112981","7126","TNFAIP1","9606",,"TNFAIP1","7126","TNFAIP1","false","TNFAIP1"
"1087","MEX67|TAP","115745","10482","NXF1","9606",,"NXF1","10482","NXF1","false","NXF1"
"1088","fSAP113|gb110","110484","4343","MOV10","9606","RP11-426L16.2","MOV10","4343","MOV10","false","MOV10"
"1089","G0S24|GOS24|NUP475|RNF162A|TIS11|TTP|zfp-36","113370","7538","ZFP36","9606",,"ZFP36","7538","ZFP36","false","ZFP36"
"1090","PPP1R40","130425","287015","TRIM42","9606",,"TRIM42","287015","TRIM42","false","TRIM42"
"1091","SPG66","130992","340075","ARSI","9606",,"ARSI","340075","ARSI","false","ARSI"
"1092","","126561","139341","FUNDC1","9606","RP4-551E13.3","FUNDC1","139341","FUNDC1","false","FUNDC1"
"1093","","132642","388324","INCA1","9606","HSD45","INCA1","388324","INCA1","false","INCA1"
"1094","Spred-2","128344","200734","SPRED2","9606",,"SPRED2","200734","SPRED2","false","SPRED2"
"1095","BBAP","127392","151636","DTX3L","9606",,"DTX3L","151636","DTX3L","false","DTX3L"
"1096","RNF91|SPRING","125280","114088","TRIM9","9606",,"TRIM9","114088","TRIM9","false","TRIM9"
"1097","RNF58","125266","113878","DTX2","9606",,"DTX2","113878","DTX2","false","DTX2"
"1098","C19orf32|DP1L1|TB2L1","124983","92840","REEP6","9606",,"REEP6","92840","REEP6","false","REEP6"
"1099","Noxp20","124967","92689","FAM114A1","9606",,"FAM114A1","92689","FAM114A1","false","FAM114A1"
"1100","ATP12|ATP12p|MC5DN1","124858","91647","ATPAF2","9606","LP3663","ATPAF2","91647","ATPAF2","false","ATPAF2"
"1101","MRX74|dJ1158H2.1","123203","80258","EFHC2","9606","RP11-334D18.1","EFHC2","80258","EFHC2","false","EFHC2"
"1102","CT61","123126","80125","CCDC33","9606",,"CCDC33","80125","CCDC33","false","CCDC33"
"1103","ACY1L|AN|C18orf14|HsT1731","122930","79839","CCDC102B","9606",,"CCDC102B","79839","CCDC102B","false","CCDC102B"
"1104","KIAA1840","123177","80208","SPG11","9606",,"SPG11","80208","SPG11","false","SPG11"
"1105","RBT1","118983","29946","SERTAD3","9606",,"SERTAD3","29946","SERTAD3","false","SERTAD3"
"1106","","130191","100507203","SMLR1","9606",,"SMLR1","100507203","SMLR1","false","SMLR1"
"1107","EAPF|PHAFIN2|ZFYVE18","122791","79666","PLEKHF2","9606",,"PLEKHF2","79666","PLEKHF2","false","PLEKHF2"
"1108","D4S234|D4S234E|NEEP21|P21","117976","27065","NSG1","9606",,"NSG1","27065","NSG1","false","NSG1"
"1109","","125374","114824","PNMA5","9606",,"PNMA5","114824","PNMA5","false","PNMA5"
"1110","AIEBP|MCC2","123791","83878","USHBP1","9606",,"USHBP1","83878","USHBP1","false","USHBP1"
"1111","KIAA1712|PS1TP3","123315","80817","CEP44","9606",,"CEP44","80817","CEP44","false","CEP44"
"1112","NTR1|Spp382|TIP39|bK445C9.6|hNtr1","117294","24144","TFIP11","9606","CTA-445C9.9","TFIP11","24144","TFIP11","false","TFIP11"
"1113","dJ153G14.3","131374","346157","ZNF391","9606","RP1-153G14.3","ZNF391","346157","ZNF391","false","ZNF391"
"1114","","127817","162427","FAM134C","9606",,"FAM134C","162427","FAM134C","false","FAM134C"
"1115","ACSMW|AVYV493","123187","80221","ACSF2","9606","UNQ493/PRO1009","ACSF2","80221","ACSF2","false","ACSF2"
"1116","ZF21","122502","79038","ZFYVE21","9606",,"ZFYVE21","79038","ZFYVE21","false","ZFYVE21"
"1117","BDM1|SMAP-8|SMAP8","122372","65009","NDRG4","9606",,"NDRG4","65009","NDRG4","false","NDRG4"
"1118","GOPP1|GPP34|MIDAS|Vps74","122048","64083","GOLPH3","9606",,"GOLPH3","64083","GOLPH3","false","GOLPH3"
"1119","SNAP-BETA|SNAPB","121983","63908","NAPB","9606","RP3-322G13.2","NAPB","63908","NAPB","false","NAPB"
"1120","AXAM2|SMT3IP2","121885","59343","SENP2","9606",,"SENP2","59343","SENP2","false","SENP2"
"1121","DFNA64|SMAC","121157","56616","DIABLO","9606","hCG_1782202","DIABLO","56616","DIABLO","false","DIABLO"
"1122","MAGMAS|TIM16|TIMM16","119231","51025","PAM16","9606","CGI-136","PAM16","51025","PAM16","false","PAM16"
"1123","MTERFD1","119209","51001","MTERF3","9606","CGI-12","MTERF3","51001","MTERF3","false","MTERF3"
"1124","","118974","29934","SNX12","9606",,"SNX12","29934","SNX12","false","SNX12"
"1125","","118960","29916","SNX11","9606",,"SNX11","29916","SNX11","false","SNX11"
"1126","HSAF001435","118955","29907","SNX15","9606","hCG_23393","SNX15","29907","SNX15","false","SNX15"
"1127","OPTB8","118940","29887","SNX10","9606",,"SNX10","29887","SNX10","false","SNX10"
"1128","ATG18B|Atg21|WIPI-2","117550","26100","WIPI2","9606","CGI-50","WIPI2","26100","WIPI2","false","WIPI2"
"1129","GOLPH6|GRASP55|GRS2|p59","117479","26003","GORASP2","9606",,"GORASP2","26003","GORASP2","false","GORASP2"
"1130","MOB1E|MOBKL2C","127181","148932","MOB3C","9606",,"MOB3C","148932","MOB3C","false","MOB3C"
"1131","MATS2|MOB4A|MOBKL1A","124960","92597","MOB1B","9606",,"MOB1B","92597","MOB1B","false","MOB1B"
"1132","AIO|AIOLOS|ZNFN1A3","116484","22806","IKZF3","9606","RP11-94L15.2","IKZF3","22806","IKZF3","false","IKZF3"
"1133","","122594","79177","ZNF576","9606",,"ZNF576","79177","ZNF576","false","ZNF576"
"1134","ABP32|PEF1A","139275","553115","PEF1","9606","UNQ1845/PRO3573","PEF1","553115","PEF1","false","PEF1"
"1135","C6orf159|dJ237I15.1","126411","134701","RIPPLY2","9606",,"RIPPLY2","134701","RIPPLY2","false","RIPPLY2"
"1136","C14orf32|MISS|c14_5346","125030","93487","MAPK1IP1L","9606",,"MAPK1IP1L","93487","MAPK1IP1L","false","MAPK1IP1L"
"1137","BOULE","122456","66037","BOLL","9606",,"BOLL","66037","BOLL","false","BOLL"
"1138","C10orf3|CT111|URCC6","120465","55165","CEP55","9606","RP11-30E16.2","CEP55","55165","CEP55","false","CEP55"
"1139","","120371","55048","VPS37C","9606",,"VPS37C","55048","VPS37C","false","VPS37C"
"1140","GEF16|NBR","118085","27237","ARHGEF16","9606","RP11-168F9.1","ARHGEF16","27237","ARHGEF16","false","ARHGEF16"
"1141","","116016","10802","SEC24A","9606",,"SEC24A","10802","SEC24A","false","SEC24A"
"1142","CERT|CERTL|GPBP|STARD11","115396","10087","COL4A3BP","9606",,"COL4A3BP","10087","COL4A3BP","false","COL4A3BP"
"1143","RabS10","114764","9363","RAB33A","9606","RP3-438D16.1","RAB33A","9363","RAB33A","false","RAB33A"
"1144","TRFP","120360","55031","USP47","9606",,"USP47","55031","USP47","false","USP47"
"1145","A-BETA|MTDPS5|SCS-betaA","114331","8803","SUCLA2","9606","RP11-528D24.2","SUCLA2","8803","SUCLA2","false","SUCLA2"
"1146","Grd19|MCOPS8|SDP3","114263","8724","SNX3","9606","RP3-429G5.4","SNX3","8724","SNX3","false","SNX3"
"1147","ATG24B","114262","8723","SNX4","9606",,"SNX4","8723","SNX4","false","SNX4"
"1148","TRAX","113108","7257","TSNAX","9606","RP11-17H4.1","TSNAX","7257","TSNAX","false","TSNAX"
"1149","MTTF1|MTTFA|TCF6|TCF6L1|TCF6L2|TCF6L3","112877","7019","TFAM","9606",,"TFAM","7019","TFAM","false","TFAM"
"1150","TDO|TO|TPH2|TRPO","112858","6999","TDO2","9606",,"TDO2","6999","TDO2","false","TDO2"
"1151","CRS3|HEB|HTF4|HsT17266|bHLHb20","112798","6938","TCF12","9606",,"TCF12","6938","TCF12","false","TCF12"
"1152","E2-2|ITF-2|ITF2|PTHS|SEF-2|SEF2|SEF2-1|SEF2-1A|SEF2-1B|SEF2-1D|TCF-4|bHLHb19","112787","6925","TCF4","9606",,"TCF4","6925","TCF4","false","TCF4"
"1153","KASH5","127094","147872","CCDC155","9606",,"CCDC155","147872","CCDC155","false","CCDC155"
"1154","CEDNIK|SNAP-29","114748","9342","SNAP29","9606",,"SNAP29","9342","SNAP29","false","SNAP29"
"1155","KAP10.9|KAP18.9|KRTAP18-9","132127","386676","KRTAP10-9","9606",,"KRTAP10-9","386676","KRTAP10-9","false","KRTAP10-9"
"1156","KAP10.7|KAP18.7|KRTAP18-7","132126","386675","KRTAP10-7","9606",,"KRTAP10-7","386675","KRTAP10-7","false","KRTAP10-7"
"1157","SLM-1|SLM1|bA535F17.1","128436","202559","KHDRBS2","9606","RP1-240B8.3","KHDRBS2","202559","KHDRBS2","false","KHDRBS2"
"1158","CD2BP1|CD2BP1L|CD2BP1S|H-PIP|PAPAS|PSTPIP","114513","9051","PSTPIP1","9606",,"PSTPIP1","9051","PSTPIP1","false","PSTPIP1"
"1159","GLYA|HEL-S-51e|SHMT","112368","6472","SHMT2","9606",,"SHMT2","6472","SHMT2","false","SHMT2"
"1160","MDA-9|MDA9|ST1|SYCL|TACIP18","112287","6386","SDCBP","9606",,"SDCBP","6386","SDCBP","false","SDCBP"
"1161","PRR20","125761","122183","PRR20A","9606",,"PRR20A","122183","PRR20A","false","PRR20A"
"1162","RBM35A|RMB35A","120196","54845","ESRP1","9606",,"ESRP1","54845","ESRP1","false","ESRP1"
"1163","TBX14","112775","6913","TBX15","9606","RP4-794L19.1","TBX15","6913","TBX15","false","TBX15"
"1164","NEF|S100|S100-B|S100beta","112193","6285","S100B","9606",,"S100B","6285","S100B","false","S100B"
"1165","C-Rel","111898","5966","REL","9606",,"REL","5966","REL","false","REL"
"1166","IA-2|IA-2/PTP|IA2|ICA512|R-PTP-N","111762","5798","PTPRN","9606",,"PTPRN","5798","PTPRN","false","PTPRN"
"1167","","313463","84126","ATRIP","9606","hCG_1997849","ATRIP","84126","ATRIP","false","ATRIP"
"1168","APP-BP2|HS.84084|PAT1","115769","10513","APPBP2","9606",,"APPBP2","10513","APPBP2","false","APPBP2"
"1169","ZF5|ZFP-161|ZFP-5|ZFP161|ZNF478","113373","7541","ZBTB14","9606",,"ZBTB14","7541","ZBTB14","false","ZBTB14"
"1170","","111123","5090","PBX3","9606","RP11-336P12.1","PBX3","5090","PBX3","false","PBX3"
"1171","CK15|K15|K1CO","110064","3866","KRT15","9606",,"KRT15","3866","KRT15","false","KRT15"
"1172","KAP10.3|KAP18-3|KAP18.3|KRTAP10.3|KRTAP18-3|KRTAP18.3","132133","386682","KRTAP10-3","9606",,"KRTAP10-3","386682","KRTAP10-3","false","KRTAP10-3"
"1173","KAP10.8|KRTAP18-8|KRTAP18.8","132132","386681","KRTAP10-8","9606",,"KRTAP10-8","386681","KRTAP10-8","false","KRTAP10-8"
"1174","","127533","154075","SAMD3","9606","RP11-73O6.2","SAMD3","154075","SAMD3","false","SAMD3"
"1175","CK-40|K40|KA36","125917","125115","KRT40","9606",,"KRT40","125115","KRT40","false","KRT40"
"1176","LAPSER1","124083","84445","LZTS2","9606","RP11-108L7.8","LZTS2","84445","LZTS2","false","LZTS2"
"1177","HUCEP11","115240","9911","TMCC2","9606","UNQ6409","TMCC2","9911","TMCC2","false","TMCC2"
"1178","KRN1|KRTAP5-1|KRTAP5.9","110044","3846","KRTAP5-9","9606",,"KRTAP5-9","3846","KRTAP5-9","false","KRTAP5-9"
"1179","CSBP|HNRPK|TUNP","109431","3190","HNRNPK","9606","RP11-575L7.1","HNRNPK","3190","HNRNPK","false","HNRNPK"
"1180","HNRPF|OK/SW-cl.23|mcs94-1","109426","3185","HNRNPF","9606",,"HNRNPF","3185","HNRNPF","false","HNRNPF"
"1181","C1|C2|HNRNP|HNRPC|SNRPC","109424","3183","HNRNPC","9606",,"HNRNPC","3183","HNRNPC","false","HNRNPC"
